# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2019-03-18
#
# GRDC-No.:              2911100
# River:                 IRTYSH
# Station:               OMSK
# Country:               RU
# Latitude (DD):       55.02000046
# Longitude (DD):      73.30000305
# Catchment area (km²):      769000.0
# Altitude (m ASL):        68.9
# Next downstream station:      2911097
# Remarks:               
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1960-01 - 1990-12
# No. of years:          32
# Last update:           2018-05-28
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 11323
# DATA
YYYY-MM-DD;hh:mm; Value
1961-07-30;--:--;   1000.000
1961-07-31;--:--;    965.000
1961-08-01;--:--;    920.000
1961-08-02;--:--;    900.000
1961-08-03;--:--;    890.000
1961-08-04;--:--;    865.000
1961-08-05;--:--;    860.000
1961-08-06;--:--;    895.000
1961-08-07;--:--;    990.000
1961-08-08;--:--;   1080.000
1961-08-09;--:--;   1160.000
1961-08-10;--:--;   1170.000
1961-08-11;--:--;   1160.000
1961-08-12;--:--;   1120.000
1961-08-13;--:--;   1070.000
1961-08-14;--:--;   1010.000
1961-08-15;--:--;    970.000
1961-08-16;--:--;    935.000
1961-08-17;--:--;    910.000
1961-08-18;--:--;    880.000
1961-08-19;--:--;    860.000
1961-08-20;--:--;    841.000
1961-08-21;--:--;    822.000
1961-08-22;--:--;    804.000
1961-08-23;--:--;    790.000
1961-08-24;--:--;    785.000
1961-08-25;--:--;    785.000
1961-08-26;--:--;    799.000
1961-08-27;--:--;    836.000
1961-08-28;--:--;    905.000
1961-08-29;--:--;    945.000
1961-08-30;--:--;    950.000
1961-08-31;--:--;    940.000
1961-09-01;--:--;    920.000
1961-09-02;--:--;    900.000
1961-09-03;--:--;    880.000
1961-09-04;--:--;    860.000
1961-09-05;--:--;    841.000
1961-09-06;--:--;    822.000
1961-09-07;--:--;    804.000
1961-09-08;--:--;    785.000
1961-09-09;--:--;    762.000
1961-09-10;--:--;    757.000
1961-09-11;--:--;    739.000
1961-09-12;--:--;    730.000
1961-09-13;--:--;    721.000
1961-09-14;--:--;    721.000
1961-09-15;--:--;    721.000
1961-09-16;--:--;    752.000
1961-09-17;--:--;    775.000
1961-09-18;--:--;    780.000
1961-09-19;--:--;    785.000
1961-09-20;--:--;    775.000
1961-09-21;--:--;    771.000
1961-09-22;--:--;    757.000
1961-09-23;--:--;    744.000
1961-09-24;--:--;    730.000
1961-09-25;--:--;    721.000
1961-09-26;--:--;    712.000
1961-09-27;--:--;    712.000
1961-09-28;--:--;    708.000
1961-09-29;--:--;    703.000
1961-09-30;--:--;    703.000
1961-10-01;--:--;    703.000
1961-10-02;--:--;    712.000
1961-10-03;--:--;    721.000
1961-10-04;--:--;    730.000
1961-10-05;--:--;    739.000
1961-10-06;--:--;    748.000
1961-10-07;--:--;    775.000
1961-10-08;--:--;    804.000
1961-10-09;--:--;    827.000
1961-10-10;--:--;    841.000
1961-10-11;--:--;    841.000
1961-10-12;--:--;    822.000
1961-10-13;--:--;    804.000
1961-10-14;--:--;    794.000
1961-10-15;--:--;    775.000
1961-10-16;--:--;    752.000
1961-10-17;--:--;    744.000
1961-10-18;--:--;    734.000
1961-10-19;--:--;    734.000
1961-10-20;--:--;    564.000
1961-10-21;--:--;    357.000
1961-10-22;--:--;    286.000
1961-10-23;--:--;    374.000
1961-10-24;--:--;    405.000
1961-10-25;--:--;    378.000
1961-10-26;--:--;    350.000
1961-10-27;--:--;    328.000
1961-10-28;--:--;    358.000
1961-10-29;--:--;    408.000
1961-10-30;--:--;    420.000
1961-10-31;--:--;    435.000
1961-11-01;--:--;    458.000
1961-11-02;--:--;    504.000
1961-11-03;--:--;    515.000
1961-11-04;--:--;    472.000
1961-11-05;--:--;    438.000
1961-11-06;--:--;    432.000
1961-11-07;--:--;    707.000
1961-11-08;--:--;    900.000
1961-11-09;--:--;    822.000
1961-11-10;--:--;    785.000
1961-11-11;--:--;    771.000
1961-11-12;--:--;    454.000
1961-11-13;--:--;    330.000
1961-11-14;--:--;    318.000
1961-11-15;--:--;    308.000
1961-11-16;--:--;    298.000
1961-11-17;--:--;    303.000
1961-11-18;--:--;    314.000
1961-11-19;--:--;    321.000
1961-11-20;--:--;    321.000
1961-11-21;--:--;    318.000
1961-11-22;--:--;    322.000
1961-11-23;--:--;    316.000
1961-11-24;--:--;    316.000
